customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6347-ELWAI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),95.44,93.86,No
6348-UMSGZ,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,60.5,2816.38,No
6349-PHZZS,Male,1,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.76, ,No
6350-GWDJY,Male,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.05,1860.82,Yes
6351-AQUMS,Male,1,No,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,79.21,3207.11,No
6352-ZMIEW,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,56.01,55.02,Yes
6353-ABKDI,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.16,4481.11,No
6354-EEYHB,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,89.49,5486.47,Yes
6355-GQZKO,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.18,935.57,No
6356-YCMRT,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,85.13,2140.43,No
6357-TCBET,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.71,3671.61,No
6358-EMHPR,Male,1,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.91,4410.17,Yes
6359-YZPAH,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.71,697.45,No
6360-UBXEZ,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,71.11,5346.93,No
6361-ONZCG,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.38,2753.42,Yes
6362-DKZLO,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.59,2387.82,No
6363-FZXAR,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.67,1559.45,No
6364-NXGJI,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,49.74,848.98,No
6365-BHVAT,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.4,763.27,Yes
6366-BGYPV,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.36,461.81,No
6367-DUQDZ,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.12,497.09,Yes
6368-CIVOT,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.69,1002.35,No
6369-CLOTH,Male,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,93.24,1196.44,No
6370-LUMOK,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),102.46,2404.68,No
6371-QUXLT,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.62,589.92,No
6372-RPCIG,Male,0,No,No,25,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.44,1900.29,Yes
6373-SESJT,Male,0,No,No,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.42,111.62,Yes
6374-LHCSK,Male,1,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,81.92,831.81,No
6375-HZMZW,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,68.36,1793.23,No
6376-WJRLG,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.69,1741.95,No
6377-ZKJCG,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.21, ,No
6378-DHHFM,Male,1,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),71.84,438.49,No
6379-LCFVS,Female,0,Yes,No,26,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,45.87,1221.36,No
6380-KDOBO,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),103.76,2657.35,No
6381-QBGZP,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,95.61,4430.31,Yes
6382-EPYSB,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.81, ,Yes
6383-ODBWJ,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.97,187.0,Yes
6384-VXERD,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.75,565.41,No
6385-ARTFT,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.07,91.69,No
6386-TNZJR,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,97.23,2050.89,No
6387-ILJXX,Male,0,Yes,Yes,35,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.03,2408.86,No
6388-USFNY,Female,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,143.67,No
6389-HWNKX,Male,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,93.4,Yes
6390-PTFOO,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.66,4505.82,Yes
6391-NULBH,Male,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.77,4598.99,Yes
6392-SNEXI,Male,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),45.36,480.94,Yes
6393-MINEB,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.25,3738.22,Yes
6394-GPKKW,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),90.32,1115.14,Yes
6395-LMHXP,Female,0,Yes,No,68,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,56.08,3675.0,No
6396-UAMKD,Male,1,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.38,4702.15,Yes
6397-DOCXS,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,102.25,1603.13,No
6398-UBFVX,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,90.48,2683.65,No
6399-HQEBZ,Male,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,74.1,613.35,No
6400-LEJIT,Male,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.25,512.06,No
6401-HAXFX,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.18,303.69,Yes
6402-VKCOK,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.78,979.28,No
6403-XEZPU,Male,1,Yes,Yes,3,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.52,217.39,No
6404-GFIGC,Female,1,No,Yes,68,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),76.19,5247.64,No
6405-KLUYK,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),56.77,176.94,No
6406-ZBAXX,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,77.6,777.75,No
6407-BNMXE,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.39,2982.33,No
6408-BWWSQ,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),66.54,2442.6,No
6409-KPTRT,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.41,2790.1,No
6410-HBQKN,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.13,2209.71,No
6411-POOCZ,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.65,66.38,No
6412-GLVVW,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.15, ,Yes
6413-XCSJH,Female,1,Yes,Yes,10,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.63,898.52,No
6414-PPLWZ,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.72,4917.06,Yes
6415-ETFYF,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,90.51,2132.77,No
6416-HQLVN,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.29,247.43,No
6417-BSFRD,Female,1,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,53.03,53.48,No
6418-VEFOF,Female,1,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.57,4042.5,No
6419-HIUVF,Male,0,Yes,Yes,46,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,61.21,2757.98,No
6420-VBPTA,Female,1,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),69.62,67.15,Yes
6421-PAAGP,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,75.38,1942.3,No
6422-QPPFR,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,100.06,4935.98,No
6423-VVCHD,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.01,165.62,Yes
6424-WDQVE,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),94.72,2498.37,No
6425-YNOYL,Male,0,No,No,18,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.62,1581.51,No
6426-MXWRN,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.7,236.63,No
6427-XSVZG,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.91,3126.48,Yes
6428-FEDRY,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),110.28,5795.01,No
6429-NPWWT,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,100.76,6074.35,No
6430-NEVKL,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),75.46,976.69,No
6431-RDMTM,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.34,1427.61,Yes
6432-DWWGW,Male,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,74.17,1950.83,No
6433-BUZRU,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.25,6495.36,Yes
6434-FPCVO,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),87.61,4774.02,No
6435-UTJIK,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.46,1713.67,No
6436-NXLGK,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.5,1097.59,No
6437-QYIVW,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,91.11,4375.46,No
6438-MPCEW,Male,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),61.92,62.59,No
6439-QAUIW,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.09,3751.6,No
6440-QMOUH,Male,1,No,No,58,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,71.97,4107.81,No
6441-HBWJE,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.77,269.91,Yes
6442-PYSAM,Male,1,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.21,5650.0,Yes
6443-DGABP,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,88.91,1619.63,No
6444-NEYNQ,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.08,3900.08,Yes
6445-LTLCU,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,93.26,499.43,No
6446-UZBUY,Male,1,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,76.88,3134.41,No
6447-UOKJR,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.75,769.27,No
6448-WVWXZ,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,76.76,4402.85,No
6449-UBGGX,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.03,3784.94,Yes
6450-GZWNY,Female,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,149.49,No
6451-XBBWZ,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,74.8,991.39,Yes
6452-OKJCQ,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.71,272.46,No
6453-IONSQ,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,61.46,1330.83,No
6454-VTQPT,Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),98.7, ,No
6455-HGLAZ,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.14,106.88,No
6456-LYFPR,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.88,1511.02,No
6457-SWCCE,Female,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.99,302.72,No
6458-CSENU,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,69.4,1492.24,No
6459-PYAQK,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.95,1208.42,No
6460-IUDBI,Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),88.46,263.55,Yes
6461-VYEDW,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,65.46,198.01,No
6462-EXXRM,Male,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,83.61,2168.67,No
6463-EZXSW,Male,1,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.56,2710.01,No
6464-CVRFF,Male,1,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.05,1465.86,No
6465-XEAHY,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,92.33,3180.1,No
6466-AUFTN,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,96.39,4415.15,Yes
6467-KBUDM,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.35,4120.98,Yes
6468-GFCIN,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,92.34,272.9,No
6469-TKENS,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.79,656.84,No
6470-HGGXW,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.7,305.04,No
6471-CCRMA,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),81.55,167.11,Yes
6472-EDPOR,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.63,448.06,Yes
6473-QNNSF,Female,0,No,No,37,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,64.5,2418.7,No
6474-MRZOW,Male,1,No,No,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,51.18,1817.76,Yes
6475-GSQIK,Female,1,Yes,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,79.84,3668.75,No
6476-EBOXL,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.35,1486.46,Yes
6477-JJTKJ,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),90.47,6355.74,No
6478-GNMES,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.41,344.67,No
6479-JHRAE,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,51.86,157.2,No
6480-KTKPJ,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),59.62,539.45,No
6481-OGOYP,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,87.23,3126.42,No
6482-FKQOP,Male,0,No,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,61.17,1421.92,No
6483-XBDSF,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,18.28,No
6484-RUKIC,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.59,564.35,No
6485-BROYV,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),100.58,1584.48,Yes
6486-RSOQR,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.37,1510.91,Yes
6487-RKRWC,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),81.14,2687.56,No
6488-MNDRE,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.72,3192.97,No
6489-NYLYG,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,55.98, ,No
6490-LHUUC,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.62,63.22,No
6491-VACKR,Female,1,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,98.04,5760.57,No
6492-GIDWX,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,106.51,3584.82,No
6493-JRWPL,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.75,1704.91,Yes
6494-SXVCH,Male,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.59,175.9,No
6495-SISQM,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.55,402.38,No
6496-BDKBD,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.0,1511.6,No
6497-DTAYZ,Female,0,No,Yes,27,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),62.5,1719.88,No
6498-KWBSH,Male,0,No,Yes,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.85,694.35,Yes
6499-WTDYP,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.8,3637.72,No
6500-OEEOW,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,87.32,5115.63,Yes
6501-QCRKZ,Female,1,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,92.59,4664.56,No
6502-FLVZQ,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.56,5133.31,No
6503-NFJPR,Female,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.3,930.2,No
